PCA1,PCA2,PCA3,Power
-407.6180192,-16.92945096,5.385740145,0.000466667
-408.6932846,-17.50652646,5.447494684,0.0004
-409.9134163,-18.36240503,5.020635161,0.000266667
-409.4446355,-18.24962455,5.025681491,0
-409.0917065,-18.05620165,5.120997,0.000666667
-409.372361,-18.26959209,4.998690011,0.000533333
-408.8479811,-18.16701108,5.049565843,0.000533333
-408.4388885,-17.72581555,5.13123062,6.67E-05
-408.5806983,-17.81847724,5.329256572,0.000733333
-409.0945297,-18.15552869,5.235136412,0.000933333
-409.4221959,-18.40550762,4.993400757,0.0004
-409.3687176,-18.35413387,5.218276411,0.0002
-408.8119874,-17.88269993,5.449873894,0.001
-409.2999731,-18.20201166,5.560396318,0.000266667
-409.0331582,-18.18342868,5.297644241,0.001
-409.1653517,-18.26899384,5.333147232,0.001333333
-409.5973368,-18.45576541,4.906972484,0.0004
-409.8913428,-18.46594891,4.958792723,0.000266667
-409.7059437,-18.44850667,5.04856661,0.000466667
-409.3169429,-18.17294417,5.130371074,0.0006
-409.0184303,-18.0260039,5.080949573,0.0004
-409.2083171,-18.1245044,5.238308064,0.000666667
-408.857571,-17.97203797,4.973931104,-6.67E-05
-408.3359947,-17.61024595,5.268332983,0.0004
-408.6995363,-17.73586745,5.456597434,0.000666667
-408.8444011,-17.78036264,5.57440365,0.0002
-409.6166804,-18.28489397,5.306336323,0.000533333
-410.2751211,-18.42341326,4.93622652,0.001066667
-409.6725365,-18.43545212,5.008052546,0.000733333
-408.2177608,-17.67582015,5.252851379,-6.67E-05
-407.8929926,-17.29785854,5.676264198,0.000466667
-407.7032349,-17.09546586,5.446219014,0.0002
-407.2742613,-16.83961979,5.707604979,0.000266667
-407.4234256,-17.04335804,5.630482631,0.0006
-407.3797907,-16.91257027,5.540805449,0.0008
-407.0306125,-16.62377138,5.754063175,0.000466667
-406.8913623,-16.52620714,5.81823261,0.000133333
-406.7916564,-16.5233536,5.90890026,0.000133333
-407.0419782,-16.81700179,5.704965391,0.000666667
-407.8361117,-17.28203752,5.709716936,0.000733333
-407.9936356,-17.41623253,5.640959783,0.000733333
-407.6200423,-17.20282861,5.695590074,0.000133333
-407.4608453,-16.99378252,5.81610492,0.000466667
-408.36778,-17.65590687,5.849347916,0.000933333
-407.9650394,-17.35810105,6.120917978,0.000466667
-407.6379329,-17.19298944,6.137474424,0.000533333
-407.5819432,-17.20107317,5.998788524,0.0006
-407.6129451,-16.95675952,6.45423991,0.0006
-408.89059,-18.11649369,5.444173285,-0.000133333
-409.7629363,-18.51032808,5.244362322,6.67E-05
-410.167149,-18.55855657,5.14537335,0.000466667
-410.3061001,-18.53467654,5.237905554,0.0004
-410.351151,-18.53473999,5.34180964,0.000733333
-410.1006994,-18.55046802,5.419022543,0.0008
-409.2930149,-18.2715101,5.516592964,6.67E-05
-408.5843584,-17.77298483,5.736132263,0.000466667
-409.0563789,-17.99665356,5.910084932,0.000333333
-408.9909241,-18.04918417,5.448671189,0.000466667
-407.7541325,-17.31740072,4.800557072,0.000266667
-403.1716668,-14.00798514,4.82255688,0.000266667
-396.6479531,-9.012399853,5.196512627,0.0016
-390.8528306,-5.225274254,5.588115418,0.0004
-386.5906798,-3.373379069,4.90384972,0.000333333
-379.0083043,2.498916545,4.923364146,-0.000533333
-360.4564501,11.5412932,1.845329892,-0.0004
-341.3353525,26.73244655,1.09246823,0.016600005
-301.7614479,46.07536713,-0.054201947,0.191799998
-275.0725039,44.64683471,-5.38655696,0.213066667
-265.0217513,37.59772555,-10.82250064,0.210999995
-294.5138177,50.06406594,-10.71913945,0.180266693
-268.4221766,77.57322301,-1.50317438,0.253666699
-264.305234,86.064012,2.149167726,0.265133381
-254.8445392,96.84948036,-0.931974974,0.282666683
-221.3578368,122.9339766,4.244048375,0.367133379
-192.6220576,140.6098184,5.569914815,0.45359996
-170.6273507,131.0616252,-1.120914821,0.442799926
-160.1831092,121.3348892,19.66230812,0.453066617
-207.6176349,124.2939519,-7.492232621,0.386200041
-193.4095655,141.7907,-1.272567052,0.437066615
-163.6975102,164.1935294,6.01852318,0.534466743
-64.85067116,139.0272388,12.74229267,0.621200025
-118.9731596,128.5768329,29.41160389,0.53853327
-187.1144687,138.8901288,-9.914678749,0.434266597
-185.4195381,146.7360507,1.016738293,0.495333254
-205.4778147,128.9092861,2.646132025,0.449400038
-229.6393136,115.0695605,-2.22604005,0.376066685
-235.4872629,113.5849306,-1.448908039,0.342666686
-191.5020696,146.8288902,2.272598083,0.459466696
-120.9937983,198.6366179,9.938011054,0.636466682
26.92853655,221.8170342,-11.32301392,0.88046658
193.550599,204.599732,51.88096905,1.258533239
111.9367469,181.1929628,4.759698341,0.99333328
407.379917,94.86511635,47.12349159,1.467733264
538.62203,77.34766599,42.47341531,1.932933211
627.6078204,111.7075912,16.76361031,2.259266376
478.0756044,162.2810714,-0.846795091,1.84406662
601.5908047,137.6988134,33.95414418,2.220733404
615.4038452,117.7416235,44.88166042,2.331666946
615.89302,171.7029264,59.28749719,2.431133509
377.9624478,282.9073666,-30.55004316,1.623466611
517.611615,216.7236883,10.20069978,2.038533449
621.0451898,130.7375202,86.95438154,2.558866739
659.5226222,107.5275874,57.24025559,2.634000063
738.6800258,102.0229536,113.7850576,2.995733261
691.8852236,42.55444703,-5.994855959,2.603466511
780.9679966,0.633506801,51.47003955,3.058866739
801.7816714,-11.93430099,48.57948109,3.100933075
818.2481438,-20.00148438,45.67245438,3.132066488
842.005125,-20.88366148,49.09086722,3.191466331
858.7005047,-23.69014168,51.01203967,3.194266558
878.6077276,-24.493885,50.85448482,3.205332994
905.010891,-19.37362657,56.45041032,3.250466824
923.8366625,-22.06014061,54.98457248,3.279066324
941.8114033,-25.3103496,51.55671122,3.014933348
960.6280782,-29.27209943,48.4085666,2.194999933
970.9152761,-35.11752535,42.33324592,3.370867014
994.6381726,-33.89527507,45.20950693,3.402066946
1011.673487,-34.9910685,46.62563761,3.425133228
1026.419866,-37.97975829,51.00765343,3.418200254
1036.254228,-37.18135711,54.44924564,3.41813302
1045.728298,-37.88656841,59.88536009,3.454333067
1053.747986,-36.5761361,56.67231374,3.457199335
1073.035193,-36.35869559,43.43705085,3.495800257
1073.403411,-44.36340166,33.89832059,3.487466812
1078.208958,-45.26185371,27.40460036,3.501066923
1084.632613,-49.04669717,26.9144147,3.514266014
1094.495307,-47.72445542,32.36240459,3.518065929
1101.002822,-50.14686113,34.77744032,3.513266325
1105.165525,-53.48060553,35.6020601,3.529866457
1117.758034,-42.55030095,41.50867687,3.550133467
1111.113344,-47.82651272,37.18661008,3.544933558
1119.803891,-41.37340892,37.73036937,3.602533102
1116.383456,-42.22962515,35.01012795,3.60533309
1116.234589,-43.42599959,32.45701953,3.603332996
1138.386504,-35.98155126,35.66977592,3.646666765
1147.164692,-32.96905159,35.39324966,3.699333191
1148.365209,-35.34972807,25.63119453,3.666466951
1163.361985,-30.34255878,31.76647358,3.704933167
1175.622093,-5.955879353,21.51382901,3.710133553
1100.842742,59.5726616,38.27204505,3.620066643
669.2913288,129.8595924,-189.5508947,2.007666826
1207.966761,145.6702807,67.17164249,3.945866346
1211.954514,126.5200565,24.20526297,3.799399614
1254.200634,138.7453735,35.31456297,3.869333029
970.8810229,185.0075807,106.1045365,3.323399544
214.8285553,273.8112392,-156.9696397,0.829866707
397.4183893,296.7224547,-37.99878292,1.828133345
455.28709,319.0808253,120.9034036,2.384799957
148.4607326,326.7506313,-43.48514029,1.140866756
30.42189686,270.8234687,-48.95373103,0.901599884
278.7185095,252.1703413,-39.56682014,1.656666636
637.1170746,255.849375,-13.31803641,2.691400051
668.8758648,301.4877848,186.7916202,2.821399689
234.2537334,347.7947683,-107.8453544,1.143533349
164.6012194,339.8719338,-39.99962477,1.200666666
41.25795639,294.6346617,-26.34076149,0.915466785
-75.56845007,216.5415907,-19.53400245,0.619400024
-145.1348241,173.2315329,-23.07533605,0.455866605
140.4106902,203.0035728,-80.86892529,1.112399936
235.6762326,267.7157409,77.10864105,1.847400069
3.264137726,220.8982132,-13.88276919,0.904733419
270.6333302,240.1327654,-19.02383194,1.699466586
365.6620648,173.4824374,60.35800392,2.178200006
-57.1113969,156.4614088,-83.1896532,0.520666778
-160.6043747,133.058878,-37.66378947,0.429866672
-213.951365,115.9022321,-21.17710287,0.363266647
-247.6812818,96.57435494,-6.518634347,0.305733353
-288.6059751,69.95147144,-11.84001726,0.203866661
-265.6025741,89.7897249,-5.952766037,0.189666659
-278.8331276,80.02037241,-0.10191692,0.208066657
-300.6826598,61.86282577,3.579317351,0.227199957
-343.0149543,29.78972647,1.2098164,0.12066666
-375.9603604,5.223208855,-0.506780208,0.032333329
-392.8943534,-6.625310619,2.358377064,0.002666667
-402.0676571,-13.31411494,3.740484431,0.000333333
-397.3566473,-9.613888918,3.304336291,0.000533333
-383.0932219,1.749997582,6.492010274,0.000133333
-385.3219527,-0.176562124,5.326448669,0.000133333
-388.7622244,-2.952474756,4.953853381,0.0004
-385.4801625,-0.578284224,4.968628054,-0.000266667
-382.8832435,1.586029684,5.409979868,0.054599982
-386.0628054,-1.483702078,4.320328675,0.050333325
-387.1156855,-2.315829306,5.764017507,0.050466657
-396.9093081,-9.726570687,4.694904372,0.010999998
-401.6826552,-12.95407263,3.68022006,0.0024
-386.4060971,-0.806985332,7.008476423,0.011999999
-382.9357012,2.042579597,8.04506871,0.019199997
-385.0639744,0.237723566,6.832227386,0.037199993
-387.1924352,-1.867951223,6.872272518,0.037466664
-386.386601,-1.180086177,6.669883022,0.040133327
-383.4502213,0.943553256,6.581519764,0.023733335
-374.969255,7.658212361,7.220101947,0.068866663
-365.2442899,15.20829856,7.186488185,0.096133322
-349.8764391,26.03866958,5.022411231,0.135133341
-319.6323642,47.33971593,5.277103386,0.205699995
-300.3552107,59.93312492,7.101177567,0.25150001
-303.6370868,56.83471777,0.980239705,0.221133307
-299.3413923,58.62084164,-2.932576665,0.233333305
-249.6033328,64.86696083,7.432437447,0.290200025
-280.7610808,53.01717549,5.879246929,0.214766666
-315.6274093,42.76990877,-1.244241083,0.146800026
-347.8023876,23.77837934,-1.515271345,0.076666653
-355.8291596,17.3295922,2.896959209,0.05883332
-358.2428705,10.61241051,13.25841421,0.048133321
-379.9282534,1.871891185,3.323142121,0.019799998
-387.3987896,-2.435073136,4.439273981,0.007366667
-391.5273711,-5.267193443,4.802767365,0.000333333
-392.8809644,-6.251749852,6.129760139,-0.000466667
-398.8033058,-10.74063928,6.059141695,-6.67E-05
-403.5728101,-14.25953205,5.679619558,0.000266667
-406.2783801,-16.24085319,5.714858999,0.000333333
-407.5239782,-17.2470682,5.966023659,0.000133333
-408.0520541,-17.4130714,6.335567935,-2.18E-11
-408.562168,-17.77432831,6.228034674,0
-409.1941689,-18.1043636,6.213812851,0.0002
-409.5307387,-18.33315242,6.442148636,0.000133333
-409.7600957,-18.49375889,6.431997776,0.000133333
-409.6826544,-18.51478468,6.290492061,0.000333333
-409.7878478,-18.48389708,6.382390669,0.000266667
-409.5597226,-18.33987339,6.518974454,-6.67E-05
-409.5813878,-18.24668063,6.560814191,0.000133333
-410.0521186,-18.58528295,6.164340846,0.000466667
-410.2051332,-18.60783154,6.318233868,0.0002
-410.1044147,-18.58280338,6.315992643,-6.67E-05
-409.943475,-18.56573445,6.118363701,0.0002
-409.5941811,-18.44227105,6.198317415,0.000333333
-409.1489605,-18.09475922,6.524348274,0.000133333
-408.8470609,-17.76994695,6.784534771,0.000533333
-409.0362859,-17.9758975,6.746343379,0.000466667
-409.5037432,-18.39661326,6.360306129,6.67E-05
-409.6911796,-18.48380953,6.150060277,0.000266667
-408.9877081,-17.97673068,6.406882129,-0.0002
-408.7253432,-17.82210175,6.471247469,0.000266667
-408.826536,-17.97018091,6.15815512,0.000133333
-408.9785835,-18.15454412,6.154334665,0.0008
-409.3790549,-18.16430855,6.598519781,0.000133333
-408.3642688,-17.47486567,7.288633178,0.000333333
-407.7776076,-17.0251888,7.350193833,0.000466667
-408.1460783,-17.41043618,7.021037151,0
-408.1722393,-17.5122422,6.785892767,0
-407.838194,-17.238416,6.939974819,0
-407.7968645,-17.19729588,7.142740567,0.000666667
-408.3318183,-17.52779927,6.801297229,0.000133333
-408.4479083,-17.45373291,7.0866612,0.0002
-408.2874031,-17.43860799,7.429071465,0
-407.9965483,-17.36699227,7.472977315,0.000533333
-407.7701005,-17.02894564,7.638320505,0.0006
-407.4752343,-16.7348728,7.882362533,0.0002
-408.3290962,-17.59008716,7.100640018,0.000466667
-408.8581368,-18.03230993,7.117999021,0.000266667
-409.3083533,-18.25181311,7.285010542,0.0004
-409.800416,-18.56095757,7.361252748,6.67E-05
-409.6932097,-18.46930787,7.453689675,0.000733333
-409.6114775,-18.38266829,7.362192603,0.0002
-409.3491984,-18.17208491,7.493884619,-0.000266667
-408.7913074,-17.76142215,7.918294752,0.000133333
-408.7126772,-17.76531737,7.955725363,0.0006
-409.1377072,-17.89292333,8.280332157,0.000433333
-409.2439298,-17.97936505,8.257324034,0.000166667
-408.878226,-17.83305868,8.17616101,0.000266667
-408.9486774,-17.85772646,8.115460845,-1.46E-11
-409.1347118,-18.11235694,8.057747051,0.000166667
-408.9305303,-17.87520109,8.329069312,0.0005
-409.1288659,-18.00582881,8.139622609,0.000266667
-409.0506738,-18.00469902,8.043249314,0.000933333
-409.2540921,-18.10547301,8.059455047,-0.000266667
-409.0572475,-18.11564538,7.864221616,0.0002
-408.719137,-17.8733096,8.21312921,-2.91E-11
-408.5303283,-17.66599993,8.513272561,6.67E-05
-408.585889,-17.77051401,8.529450183,0.000133333
-409.0452805,-18.11245289,8.255743347,-0.000133333
-409.1004924,-18.06932467,8.279046586,6.67E-05
-409.0005438,-17.93317082,8.229086601,0.0004
-409.294389,-18.19981574,8.002998499,0.000533333
-409.6095454,-18.49069744,8.010214099,0.000266667
-409.3219284,-18.27311853,8.123774207,0.000766667
-409.4286025,-18.36623664,8.482230267,0.000566667
-409.4516748,-18.27897276,8.465742387,0.0002
-409.3394818,-18.16309401,8.485268679,0.000133333
-409.1251418,-18.15320248,8.381738375,0.000533333
-409.385927,-18.03316288,8.382987757,-7.28E-12
-409.3101835,-18.11046652,8.642942187,0.0004
-409.5326489,-18.36558537,8.327714239,0.000466667
-409.5634879,-18.37221556,8.539936435,0.000133333
-409.5237359,-18.26311366,8.743830043,0.000733333
-409.6781648,-18.38388273,8.804806412,-6.67E-05
-409.6691744,-18.31331854,8.904799198,0.000133333
-409.5407916,-18.17830722,8.807392655,0.000666667
-409.4905539,-18.43921326,8.434706543,0.000666667
-409.4558209,-18.51751567,8.109678809,-0.000266667
-409.3734799,-18.42625796,8.208324411,3.33E-05
-409.662642,-18.63993512,8.25962463,0.0003
-409.7177427,-18.62337078,8.508813728,0.0006
-409.3786848,-18.27334296,8.745125255,0.000933333
-409.6398498,-18.28648368,8.990453179,0.0002
-409.7483891,-18.42601305,8.928156181,0.000666667
-409.3245342,-18.23288501,8.953441076,0.000333333
-409.4277747,-18.22975016,8.947346665,0.000533333
-409.4280264,-18.20556982,8.980566183,0.0002
-409.5828263,-18.44401485,8.860870379,6.67E-05
-409.7868813,-18.59086459,8.895076955,-6.67E-05
-410.2679923,-18.86632526,8.70756013,0.000733333
-409.8648008,-18.75835676,8.835125678,0.000533333
-409.6606931,-18.44668481,9.270369743,0.000866667
-409.8586129,-18.45235231,9.222041596,0.000133333
-409.84198,-18.50498161,9.2470002,-0.0002
-410.3422461,-18.87352217,8.720343108,0.0004
-410.4337491,-18.89086057,8.776975855,0.000133333
-410.2076333,-18.70780784,9.016487405,0.0006
-409.8953705,-18.52082565,9.049333289,0.000333333
-409.5883003,-18.27822907,9.295767371,0.000233333
-409.4703742,-18.21347339,9.253393012,0.0007
-409.5912591,-18.36721162,9.191092741,0.0002
-410.0091914,-18.64901754,8.945469713,0.000533333
-410.3273074,-18.79607306,8.909921642,0.000533333
-410.1096037,-18.75728131,9.0206438,0.0006
-409.9509968,-18.93068021,8.795187122,0.0008
-409.5458048,-18.43091479,9.076589189,0.0007
-409.8367122,-18.61600997,9.062749294,0.000333333
-410.0429276,-18.71262686,9.100663722,0.0005
-409.8795235,-18.55534345,9.205236818,0.0006
-409.6505497,-18.23595143,9.449981211,0.001066667
-410.0396178,-18.5945682,9.224922368,0.0006
-409.8682871,-18.50919416,9.347397469,0.000733333
-410.2282069,-18.78538855,9.131513423,0.000333333
-410.2984622,-18.75855912,8.989106418,0.0006
-410.0878321,-18.60121419,9.043857052,0.0006
-410.2641331,-18.86034292,8.674008365,-6.67E-05
-409.7663465,-18.43353066,8.966153686,0.001066667
-409.3527885,-18.15134973,9.263073087,6.67E-05
-409.6797727,-18.42331747,9.037205382,0.000133333
-409.8061436,-18.65259712,8.575535151,0.000666667
-410.0349601,-18.60881469,8.72186375,0.0004
-409.7572882,-18.45503589,8.678509311,0.000866667
-409.6073451,-18.39759739,8.670588089,0.0006
-409.5293251,-18.22994702,8.812374194,-1.82E-11
-409.3495296,-18.22120669,8.832796571,0.000266667
-409.1977232,-18.08293613,8.776341092,0.000133333
-409.2815676,-18.25216473,8.579767437,0.000533333
-409.3818387,-18.47331501,8.341468001,0.000266667
-409.4357206,-18.45403624,8.414523189,0.0006
-409.330438,-18.23974079,8.519364254,0.000133333
-409.1956889,-18.25416622,8.299000797,0.0012
-409.2057372,-18.27180393,8.3615664,6.67E-05
-408.7272055,-17.94590654,8.365180142,0.0008
-408.2877012,-17.72015572,7.875158039,6.67E-05
-406.3092833,-16.19368391,7.557062068,0.0004
-402.344014,-13.38166358,7.872687742,-6.67E-05
-397.1638606,-9.921227425,8.760121733,0.0002
-389.1542834,-6.04476761,11.22089295,0.000333333
-379.2606507,-2.853634661,12.7007062,-0.000333333
-370.4520694,0.304207535,10.02133735,-0.0008
-361.0863758,3.099924622,4.028204834,-0.000533333
-355.026277,5.82266411,-7.415056338,0.059866671
-342.5373782,7.074409535,-15.24595753,0.098899975
-317.5259135,7.053547613,-13.50943065,0.122433349
-287.1084653,6.987736964,-8.815153207,0.150600031
-281.9270628,7.423079884,-33.72094138,0.185399994
-268.1443532,7.775042525,-51.01037405,0.235266626
-259.731396,7.427063841,-76.71056816,0.278466702
-230.2924337,4.845331431,-79.77162223,0.322466671
-134.1350507,-1.495009698,-7.934926129,0.364566654
-95.16807864,-2.830679452,0.852331342,0.403566629
-49.61092154,-3.034599908,13.92067146,0.445366621
